(6, 6),(5, 3),None,None,None,red,forward,(1, 0),(6, 6),-1.0
(6, 6),(5, 3),None,None,None,red,right,(0, 1),(6, 1),-0.5
(6, 6),(5, 3),None,None,None,red,forward,(0, 1),(6, 1),-1.0
(6, 6),(5, 3),left,None,None,green,right,(-1, 0),(5, 1),-0.5
(6, 6),(5, 3),None,None,None,green,None,(-1, 0),(5, 1),0.0
(6, 6),(5, 3),None,None,None,green,forward,(-1, 0),(4, 1),-0.5
(6, 6),(5, 3),None,None,None,red,left,(-1, 0),(4, 1),-1.0
(6, 6),(5, 3),None,None,None,red,left,(-1, 0),(4, 1),-1.0
(6, 6),(5, 3),None,None,None,red,None,(-1, 0),(4, 1),0.0
(6, 6),(5, 3),None,None,None,red,right,(0, -1),(4, 6),-0.5
(6, 6),(5, 3),None,None,None,red,left,(0, -1),(4, 6),-1.0
(6, 6),(5, 3),None,None,None,red,None,(0, -1),(4, 6),0.0
(6, 6),(5, 3),None,None,None,green,left,(-1, 0),(3, 6),2.0
(6, 6),(5, 3),None,None,None,red,left,(-1, 0),(3, 6),-1.0
(6, 6),(5, 3),None,None,None,red,left,(-1, 0),(3, 6),-1.0
(6, 6),(5, 3),None,None,None,red,forward,(-1, 0),(3, 6),-1.0
(6, 6),(5, 3),None,None,None,green,forward,(-1, 0),(2, 6),2.0
(6, 6),(5, 3),None,None,None,red,None,(-1, 0),(2, 6),0.0
(6, 6),(5, 3),None,None,None,green,None,(-1, 0),(2, 6),0.0
(6, 6),(5, 3),None,None,None,green,forward,(-1, 0),(1, 6),-0.5
(6, 6),(5, 3),None,None,None,red,None,(-1, 0),(1, 6),0.0
(4, 6),(7, 3),None,None,None,green,left,(-1, 0),(3, 6),2.0
(4, 6),(7, 3),None,None,None,red,right,(0, -1),(3, 5),2.0
(4, 6),(7, 3),None,None,None,red,left,(0, -1),(3, 5),-1.0
(4, 6),(7, 3),None,None,None,green,forward,(0, -1),(3, 4),2.0
