0,1,100,1,16.0,2,21,0.1
0,2,100,1,51.0,2,57,0.04
1,3,100,12,89.5,2,80,0.03
1,4,100,2,124.0,2,111,0.02
2,5,100,12,158.5,2,129,0.02
3,6,100,12,201.0,2,154,0.01
4,7,100,12,230.0,3,168,0.02
5,8,100,12,262.0,3,184,0.02
6,9,100,12,286.0,4,195,0.02
7,10,100,12,327.5,4,217,0.02
8,11,100,12,362.0,4,235,0.02
9,12,100,12,389.0,4,245,0.02
10,13,100,12,413.5,4,256,0.02
11,14,100,12,444.0,4,269,0.01
12,15,100,12,469.0,5,279,0.02
13,16,100,12,490.0,5,286,0.02
14,17,100,12,531.0,5,307,0.02
15,18,100,12,557.0,5,318,0.02
16,19,100,12,584.5,5,331,0.02
17,20,100,12,607.5,5,339,0.01
18,21,100,12,628.5,5,345,0.01
19,22,100,12,655.5,5,358,0.01
20,23,100,12,680.5,5,371,0.01
21,24,100,12,701.5,5,378,0.01
22,25,100,12,736.0,5,394,0.01
23,26,100,12,762.5,7,408,0.02
24,27,100,12,785.5,7,415,0.02
25,28,100,12,810.5,7,425,0.02
26,29,100,12,831.5,8,433,0.02
27,30,100,12,870.5,8,452,0.02
28,31,100,12,909.5,8,472,0.02
29,32,100,12,946.5,9,493,0.02
30,33,100,12,971.5,10,506,0.02
31,34,100,12,991.0,10,513,0.02
32,35,100,12,1028.5,10,534,0.02
33,36,100,12,1057.5,10,547,0.02
34,37,100,12,1097.5,10,568,0.02
35,38,100,12,1120.5,11,579,0.02
36,39,100,12,1145.5,11,590,0.02
37,40,100,12,1170.5,11,601,0.02
38,41,100,12,1199.5,11,615,0.02
39,42,100,12,1229.5,11,628,0.02
40,43,100,12,1259.0,11,640,0.02
41,44,100,12,1290.0,11,654,0.02
42,45,100,12,1313.0,11,663,0.02
43,46,100,12,1339.0,11,674,0.02
44,47,100,12,1363.0,11,683,0.02
45,48,100,12,1382.5,12,692,0.02
46,49,100,12,1408.5,12,702,0.02
47,50,100,12,1435.5,12,711,0.02
48,51,100,12,1460.0,12,719,0.02
49,52,100,12,1485.0,12,728,0.02
50,53,100,12,1520.5,13,745,0.02
51,54,100,12,1544.0,14,756,0.02
52,55,100,12,1588.0,14,780,0.02
53,56,100,12,1610.5,14,790,0.02
54,57,100,12,1650.0,14,811,0.02
55,58,100,12,1674.0,14,819,0.02
56,59,100,12,1718.5,16,847,0.02
57,60,100,12,1744.5,17,860,0.02
58,61,100,12,1783.5,17,882,0.02
59,62,100,12,1812.5,17,895,0.02
60,63,100,12,1838.5,17,905,0.02
61,64,100,12,1866.5,18,918,0.02
62,65,100,12,1886.5,18,924,0.02
63,66,100,12,1911.5,19,937,0.02
64,67,100,12,1945.5,23,960,0.02
65,68,100,12,1985.5,23,981,0.02
66,69,100,12,2020.5,23,998,0.02
67,70,100,12,2058.5,23,1019,0.02
68,71,100,12,2088.5,24,1035,0.02
69,72,100,12,2117.5,24,1048,0.02
70,73,100,12,2145.5,24,1064,0.02
71,74,100,12,2175.5,24,1077,0.02
72,75,100,12,2197.5,24,1085,0.02
73,76,100,12,2218.0,24,1092,0.02
74,77,100,12,2247.5,24,1107,0.02
75,78,100,12,2281.5,26,1127,0.02
76,79,100,12,2298.5,26,1131,0.02
77,80,100,12,2325.0,26,1140,0.02
78,81,100,12,2366.0,26,1161,0.02
79,82,100,12,2401.0,26,1177,0.02
80,83,100,12,2431.5,26,1192,0.02
81,84,100,12,2466.5,26,1206,0.02
82,85,100,12,2494.5,26,1219,0.02
83,86,100,12,2520.5,26,1228,0.02
84,87,100,12,2546.5,26,1239,0.02
85,88,100,12,2569.5,26,1247,0.02
86,89,100,12,2588.5,26,1252,0.02
87,90,100,12,2609.5,26,1259,0.02
88,91,100,12,2634.0,29,1275,0.02
89,92,100,12,2669.0,30,1294,0.02
90,93,100,12,2693.0,30,1302,0.02
91,94,100,12,2714.0,30,1309,0.02
92,95,100,12,2744.0,30,1323,0.02
93,96,100,12,2777.5,31,1342,0.02
94,97,100,12,2801.5,31,1350,0.02
95,98,100,12,2836.5,31,1368,0.02
96,99,100,12,2866.5,32,1383,0.02
97,100,100,12,2897.5,33,1401,0.02
