0,1,100,1,28.0,4,31,0.13
0,2,100,2,89.5,5,77,0.06
0,3,100,1,111.5,6,98,0.06
1,4,100,12,129.5,6,102,0.06
1,5,100,1,149.5,7,123,0.06
2,6,100,12,184.5,7,140,0.05
3,7,100,12,223.5,7,162,0.04
4,8,100,12,267.0,8,191,0.04
5,9,100,12,289.0,9,201,0.04
6,10,100,12,310.0,11,212,0.05
7,11,100,12,338.5,11,227,0.05
8,12,100,12,363.5,11,238,0.05
9,13,100,12,391.0,11,251,0.04
10,14,100,12,408.5,11,257,0.04
11,15,100,12,430.5,11,265,0.04
12,16,100,12,480.5,12,298,0.04
13,17,100,12,514.5,12,315,0.04
14,18,100,12,550.5,13,336,0.04
15,19,100,12,582.0,13,352,0.04
16,20,100,12,621.0,13,373,0.03
17,21,100,12,650.5,14,390,0.04
17,22,100,1,686.0,15,421,0.04
18,23,100,12,718.0,15,438,0.03
19,24,100,12,756.5,15,457,0.03
20,25,100,12,798.5,16,483,0.03
21,26,100,12,837.0,16,505,0.03
22,27,100,12,875.5,16,526,0.03
23,28,100,12,897.5,16,534,0.03
24,29,100,12,941.0,16,556,0.03
25,30,100,12,961.0,18,566,0.03
26,31,100,12,991.5,18,581,0.03
27,32,100,12,1012.5,18,587,0.03
28,33,100,12,1043.5,18,600,0.03
29,34,100,12,1064.5,18,607,0.03
30,35,100,12,1093.5,18,620,0.03
31,36,100,12,1131.5,18,640,0.03
32,37,100,12,1165.0,18,656,0.03
33,38,100,12,1199.0,18,673,0.03
34,39,100,12,1231.0,20,690,0.03
35,40,100,12,1253.0,20,697,0.03
36,41,100,12,1283.0,21,712,0.03
37,42,100,12,1335.5,22,744,0.03
38,43,100,12,1364.5,23,759,0.03
39,44,100,12,1403.0,23,778,0.03
40,45,100,12,1437.5,23,794,0.03
41,46,100,12,1458.5,23,800,0.03
42,47,100,12,1482.5,23,809,0.03
43,48,100,12,1502.5,23,816,0.03
44,49,100,12,1544.0,24,841,0.03
45,50,100,12,1576.5,24,856,0.03
46,51,100,12,1599.5,24,865,0.03
47,52,100,12,1616.0,24,869,0.03
48,53,100,12,1644.0,24,881,0.03
49,54,100,12,1683.0,24,902,0.03
50,55,100,12,1709.0,24,911,0.03
51,56,100,12,1734.0,24,920,0.03
52,57,100,12,1759.5,25,933,0.03
53,58,100,12,1784.5,25,944,0.03
54,59,100,12,1811.5,26,957,0.03
55,60,100,12,1845.0,26,973,0.03
56,61,100,12,1870.0,26,981,0.03
57,62,100,12,1913.0,26,1004,0.03
58,63,100,12,1938.0,27,1017,0.03
59,64,100,12,1963.0,27,1027,0.03
60,65,100,12,1994.0,27,1040,0.03
61,66,100,12,2017.0,27,1049,0.03
62,67,100,12,2043.0,27,1060,0.03
63,68,100,12,2065.5,27,1067,0.03
64,69,100,12,2085.5,27,1073,0.03
65,70,100,12,2107.5,28,1082,0.03
66,71,100,12,2144.5,29,1103,0.03
67,72,100,12,2171.5,29,1116,0.03
68,73,100,12,2202.5,29,1129,0.03
69,74,100,12,2241.0,30,1151,0.03
70,75,100,12,2265.0,30,1160,0.03
70,76,100,2,2301.5,30,1186,0.03
71,77,100,12,2319.5,31,1192,0.03
72,78,100,12,2352.0,31,1209,0.03
73,79,100,12,2379.0,31,1221,0.03
74,80,100,12,2400.0,32,1229,0.03
75,81,100,12,2438.5,32,1251,0.03
76,82,100,12,2474.5,32,1267,0.03
77,83,100,12,2494.5,32,1273,0.03
78,84,100,12,2513.5,32,1278,0.03
79,85,100,12,2545.0,33,1295,0.03
80,86,100,12,2570.5,35,1309,0.03
81,87,100,12,2591.5,35,1316,0.03
82,88,100,12,2619.5,35,1329,0.03
83,89,100,12,2653.0,35,1342,0.03
84,90,100,12,2682.5,36,1358,0.03
85,91,100,12,2702.5,36,1364,0.03
86,92,100,12,2729.5,36,1374,0.03
87,93,100,12,2754.5,37,1386,0.03
87,94,100,1,2786.0,37,1412,0.03
88,95,100,12,2806.0,39,1421,0.03
89,96,100,12,2828.0,39,1429,0.03
90,97,100,12,2859.0,39,1443,0.03
91,98,100,12,2905.0,40,1471,0.03
92,99,100,12,2930.0,40,1480,0.03
93,100,100,12,2969.5,42,1506,0.03
