0,1,100,0.0,-11.0,19,26,0.73
0,2,100,-0.5,-14.0,40,57,0.7
0,3,100,-1.0,-14.0,61,93,0.66
0,4,100,0.0,-25.0,76,114,0.67
0,5,100,-0.5,-41.0,100,145,0.69
0,6,100,0.0,-52.5,118,171,0.69
0,7,100,-1.0,-59.5,141,207,0.68
0,8,100,-1.0,-62.5,169,253,0.67
1,9,100,9.5,-63.0,189,281,0.67
2,10,100,9.5,-60.5,200,295,0.68
2,11,100,-0.5,-66.5,232,351,0.66
2,12,100,2.0,-77.5,259,392,0.66
2,13,100,0.0,-82.0,271,413,0.66
2,14,100,-0.5,-88.5,286,434,0.66
2,15,100,2.0,-90.5,305,465,0.66
2,16,100,-0.5,-98.5,328,506,0.65
2,17,100,-0.5,-101.5,344,537,0.64
2,18,100,-0.5,-112.0,363,563,0.64
2,19,100,-1.0,-127.5,390,599,0.65
2,20,100,2.0,-128.0,415,640,0.65
2,21,100,0.0,-134.5,437,676,0.65
2,22,100,0.0,-143.5,454,702,0.65
2,23,100,2.0,-133.5,464,728,0.64
3,24,100,9.5,-136.5,486,769,0.63
4,25,100,9.5,-128.0,490,778,0.63
5,26,100,9.5,-123.5,501,793,0.63
5,27,100,0.0,-137.0,523,829,0.63
5,28,100,-0.5,-147.0,546,860,0.63
5,29,100,-0.5,-147.0,565,896,0.63
5,30,100,-1.0,-158.5,583,922,0.63
5,31,100,0.0,-160.5,595,943,0.63
5,32,100,-1.0,-165.5,616,974,0.63
5,33,100,0.0,-163.0,634,1010,0.63
5,34,100,-0.5,-168.5,647,1031,0.63
5,35,100,-0.5,-180.0,665,1052,0.63
6,36,100,12.0,-173.0,675,1068,0.63
6,37,100,0.0,-176.5,693,1104,0.63
7,38,100,9.5,-161.5,700,1120,0.63
8,39,100,12.0,-146.5,702,1127,0.62
8,40,100,-0.5,-148.0,716,1148,0.62
8,41,100,-0.5,-163.0,739,1184,0.62
8,42,100,0.0,-174.0,759,1210,0.63
9,43,100,9.5,-166.5,782,1251,0.63
9,44,100,2.0,-169.5,795,1272,0.63
9,45,100,0.0,-174.0,811,1298,0.62
9,46,100,-0.5,-183.0,827,1319,0.63
9,47,100,-0.5,-198.5,858,1360,0.63
9,48,100,-0.5,-212.5,878,1386,0.63
9,49,100,-0.5,-219.0,892,1407,0.63
9,50,100,-0.5,-222.0,904,1428,0.63
9,51,100,-0.5,-223.5,915,1449,0.63
9,52,100,0.0,-238.5,945,1490,0.63
10,53,100,9.5,-232.0,956,1509,0.63
11,54,100,12.0,-220.0,956,1510,0.63
11,55,100,-1.0,-225.5,980,1546,0.63
11,56,100,-0.5,-235.0,1004,1582,0.63
11,57,100,-1.0,-243.0,1017,1603,0.63
12,58,100,12.0,-239.5,1029,1620,0.64
13,59,100,12.0,-234.5,1042,1642,0.63
14,60,100,9.5,-231.0,1050,1653,0.64
14,61,100,2.0,-239.5,1065,1674,0.64
14,62,100,-1.0,-245.0,1087,1710,0.64
14,63,100,-0.5,-256.5,1112,1746,0.64
14,64,100,0.0,-261.0,1121,1767,0.63
15,65,100,9.5,-250.5,1122,1771,0.63
15,66,100,-0.5,-254.5,1150,1817,0.63
15,67,100,0.0,-254.5,1162,1838,0.63
15,68,100,-1.0,-262.0,1179,1864,0.63
15,69,100,-0.5,-266.5,1192,1885,0.63
16,70,100,9.5,-269.5,1213,1910,0.64
16,71,100,0.0,-275.5,1228,1931,0.64
17,72,100,9.5,-267.5,1235,1945,0.63
17,73,100,0.0,-272.0,1250,1971,0.63
17,74,100,2.0,-278.5,1273,2012,0.63
18,75,100,9.5,-269.5,1274,2014,0.63
18,76,100,-0.5,-278.5,1287,2035,0.63
18,77,100,-0.5,-282.5,1305,2061,0.63
18,78,100,-0.5,-293.0,1325,2092,0.63
18,79,100,2.0,-291.5,1334,2113,0.63
18,80,100,2.0,-294.0,1352,2139,0.63
18,81,100,-1.0,-297.0,1366,2160,0.63
18,82,100,-1.0,-295.0,1378,2181,0.63
18,83,100,0.0,-304.5,1404,2227,0.63
18,84,100,-0.5,-313.0,1417,2248,0.63
18,85,100,-1.0,-316.5,1434,2279,0.63
18,86,100,-1.0,-316.0,1443,2300,0.63
18,87,100,-1.0,-326.0,1466,2336,0.63
18,88,100,-0.5,-331.5,1494,2377,0.63
18,89,100,-0.5,-337.5,1507,2398,0.63
18,90,100,-1.0,-343.5,1520,2419,0.63
19,91,100,9.5,-334.5,1529,2435,0.63
19,92,100,-1.0,-343.0,1546,2456,0.63
20,93,100,9.5,-329.5,1549,2466,0.63
20,94,100,-0.5,-341.5,1570,2492,0.63
20,95,100,2.0,-342.0,1580,2513,0.63
20,96,100,-0.5,-349.5,1592,2534,0.63
20,97,100,-0.5,-362.5,1613,2560,0.63
20,98,100,-0.5,-364.0,1631,2591,0.63
20,99,100,0.0,-374.5,1652,2622,0.63
20,100,100,-0.5,-383.5,1672,2648,0.63
