1,1,100,12.0,18.0,4,10,0.4
2,2,100,12.0,39.0,9,23,0.39
3,3,100,12.0,51.0,19,39,0.49
4,4,100,12.0,60.0,28,52,0.54
5,5,100,12.0,82.0,30,61,0.49
6,6,100,12.0,98.0,36,73,0.49
7,7,100,12.0,116.0,36,77,0.47
8,8,100,12.0,130.0,42,88,0.48
9,9,100,12.0,145.0,45,95,0.47
10,10,100,12.0,162.0,50,106,0.47
11,11,100,12.0,166.0,66,127,0.52
12,12,100,12.0,182.0,70,136,0.51
13,13,100,12.0,200.0,80,155,0.52
14,14,100,12.0,208.0,102,187,0.55
15,15,100,12.0,219.0,113,204,0.55
16,16,100,12.0,228.0,122,217,0.56
17,17,100,12.0,243.0,129,230,0.56
18,18,100,12.0,263.0,129,235,0.55
19,19,100,12.0,281.0,137,251,0.55
20,20,100,12.0,299.0,143,264,0.54
21,21,100,12.0,318.0,144,270,0.53
22,22,100,12.0,330.0,156,289,0.54
23,23,100,12.0,345.0,159,296,0.54
24,24,100,12.0,357.0,169,312,0.54
25,25,100,12.0,372.0,172,319,0.54
26,26,100,12.0,387.0,181,335,0.54
27,27,100,12.0,400.0,190,350,0.54
28,28,100,12.0,419.0,195,362,0.54
29,29,100,12.0,430.0,202,373,0.54
30,30,100,12.0,438.0,214,390,0.55
31,31,100,12.0,454.0,216,396,0.55
32,32,100,12.0,468.0,222,407,0.55
33,33,100,12.0,484.0,222,410,0.54
34,34,100,12.0,506.0,222,416,0.53
35,35,100,12.0,524.0,228,429,0.53
36,36,100,12.0,547.0,231,440,0.53
37,37,100,12.0,560.0,236,449,0.53
38,38,100,12.0,573.0,241,458,0.53
39,39,100,12.0,588.0,250,474,0.53
40,40,100,12.0,610.0,254,486,0.52
41,41,100,12.0,628.0,262,502,0.52
42,42,100,12.0,639.0,273,519,0.53
43,43,100,12.0,651.0,283,535,0.53
44,44,100,12.0,665.0,289,546,0.53
45,45,100,12.0,687.0,293,558,0.53
46,46,100,12.0,705.0,301,574,0.52
47,47,100,12.0,716.0,308,585,0.53
48,48,100,12.0,739.0,315,602,0.52
49,49,100,12.0,758.0,316,608,0.52
50,50,100,12.0,776.0,320,618,0.52
51,51,100,12.0,793.0,325,629,0.52
52,52,100,12.0,807.0,331,640,0.52
53,53,100,12.0,819.0,337,650,0.52
54,54,100,12.0,834.0,348,669,0.52
55,55,100,12.0,848.0,354,680,0.52
56,56,100,12.0,871.0,361,697,0.52
57,57,100,12.0,886.0,364,704,0.52
58,58,100,12.0,904.0,364,708,0.51
59,59,100,12.0,926.0,364,714,0.51
60,60,100,12.0,939.0,369,723,0.51
61,61,100,12.0,948.0,386,748,0.52
62,62,100,12.0,963.0,393,761,0.52
63,63,100,12.0,977.0,399,772,0.52
64,64,100,12.0,997.0,403,783,0.51
65,65,100,12.0,1011.0,407,791,0.51
66,66,100,12.0,1031.0,411,802,0.51
67,67,100,12.0,1042.0,418,813,0.51
68,68,100,12.0,1059.0,429,833,0.52
69,69,100,12.0,1079.0,433,844,0.51
70,70,100,12.0,1093.0,445,864,0.52
71,71,100,12.0,1105.0,451,874,0.52
72,72,100,12.0,1125.0,451,879,0.51
73,73,100,12.0,1138.0,456,888,0.51
74,74,100,12.0,1155.0,459,896,0.51
75,75,100,12.0,1178.0,460,904,0.51
76,76,100,12.0,1202.0,464,917,0.51
77,77,100,12.0,1213.0,471,928,0.51
78,78,100,12.0,1235.0,479,946,0.51
79,79,100,12.0,1255.0,479,951,0.5
80,80,100,12.0,1269.0,485,962,0.5
81,81,100,12.0,1284.0,494,978,0.51
82,82,100,12.0,1297.0,499,987,0.51
83,83,100,12.0,1312.0,504,997,0.51
84,84,100,12.0,1331.0,509,1009,0.5
85,85,100,12.0,1349.0,515,1022,0.5
86,86,100,12.0,1361.0,531,1047,0.51
87,87,100,12.0,1376.0,534,1054,0.51
88,88,100,12.0,1395.0,539,1066,0.51
89,89,100,12.0,1414.0,542,1075,0.5
90,90,100,12.0,1432.0,542,1079,0.5
91,91,100,12.0,1452.0,542,1084,0.5
92,92,100,12.0,1467.0,545,1091,0.5
93,93,100,12.0,1494.0,552,1110,0.5
94,94,100,12.0,1510.0,558,1122,0.5
95,95,100,12.0,1527.0,559,1127,0.5
96,96,100,12.0,1545.0,567,1143,0.5
97,97,100,12.0,1556.0,578,1160,0.5
98,98,100,12.0,1568.0,590,1179,0.5
99,99,100,12.0,1583.0,595,1189,0.5
100,100,100,12.0,1595.0,605,1205,0.5
