(7, 5),(1, 5),None,None,None,green,left,(-1, 0),(6, 5),2.0
(7, 5),(1, 5),None,None,None,red,forward,(-1, 0),(6, 5),-1.0
(7, 5),(1, 5),None,None,None,red,forward,(-1, 0),(6, 5),-1.0
(7, 5),(1, 5),None,None,None,red,forward,(-1, 0),(6, 5),-1.0
(7, 5),(1, 5),None,None,None,red,forward,(-1, 0),(6, 5),-1.0
(7, 5),(1, 5),left,None,None,green,forward,(-1, 0),(5, 5),2.0
(7, 5),(1, 5),None,None,None,green,forward,(-1, 0),(4, 5),2.0
(7, 5),(1, 5),None,None,None,green,forward,(-1, 0),(3, 5),2.0
(7, 5),(1, 5),None,None,None,green,forward,(-1, 0),(2, 5),2.0
(7, 5),(1, 5),None,None,None,green,forward,(-1, 0),(1, 5),12.0
(8, 5),(4, 1),None,None,None,red,right,(-1, 0),(7, 5),2.0
(8, 5),(4, 1),None,None,None,green,forward,(-1, 0),(6, 5),2.0
(8, 5),(4, 1),None,None,None,green,forward,(-1, 0),(5, 5),2.0
(8, 5),(4, 1),None,None,None,red,forward,(-1, 0),(5, 5),-1.0
(8, 5),(4, 1),None,None,None,green,forward,(-1, 0),(4, 5),2.0
(8, 5),(4, 1),left,None,None,green,right,(0, -1),(4, 4),2.0
(8, 5),(4, 1),None,None,None,green,forward,(0, -1),(4, 3),2.0
(8, 5),(4, 1),None,None,None,red,forward,(0, -1),(4, 3),-1.0
(8, 5),(4, 1),None,None,None,red,forward,(0, -1),(4, 3),-1.0
(8, 5),(4, 1),None,left,None,red,forward,(0, -1),(4, 3),-1.0
(8, 5),(4, 1),None,left,None,green,forward,(0, -1),(4, 2),2.0
(8, 5),(4, 1),None,None,None,red,forward,(0, -1),(4, 2),-1.0
(8, 5),(4, 1),None,None,None,green,forward,(0, -1),(4, 1),12.0
(5, 2),(2, 5),None,None,None,green,forward,(-1, 0),(4, 2),2.0
(5, 2),(2, 5),None,None,None,red,forward,(-1, 0),(4, 2),-1.0
(5, 2),(2, 5),None,None,None,red,forward,(-1, 0),(4, 2),-1.0
(5, 2),(2, 5),None,None,None,red,forward,(-1, 0),(4, 2),-1.0
(5, 2),(2, 5),None,None,None,green,forward,(-1, 0),(3, 2),2.0
(5, 2),(2, 5),None,None,None,green,forward,(-1, 0),(2, 2),2.0
(5, 2),(2, 5),None,None,None,red,left,(-1, 0),(2, 2),-1.0
(5, 2),(2, 5),None,None,None,red,left,(-1, 0),(2, 2),-1.0
(5, 2),(2, 5),None,None,None,red,left,(-1, 0),(2, 2),-1.0
(5, 2),(2, 5),None,None,None,red,left,(-1, 0),(2, 2),-1.0
(5, 2),(2, 5),None,None,None,green,left,(0, 1),(2, 3),2.0
(5, 2),(2, 5),None,None,None,green,forward,(0, 1),(2, 4),2.0
(5, 2),(2, 5),None,None,None,red,forward,(0, 1),(2, 4),-1.0
(5, 2),(2, 5),None,None,None,red,forward,(0, 1),(2, 4),-1.0
(5, 2),(2, 5),None,None,None,red,forward,(0, 1),(2, 4),-1.0
(5, 2),(2, 5),None,None,None,green,forward,(0, 1),(2, 5),12.0
(7, 3),(8, 6),None,None,None,red,forward,(1, 0),(7, 3),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(1, 0),(7, 3),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(1, 0),(7, 3),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(1, 0),(7, 3),-1.0
(7, 3),(8, 6),None,None,None,green,forward,(1, 0),(8, 3),2.0
(7, 3),(8, 6),None,None,None,green,right,(0, 1),(8, 4),2.0
(7, 3),(8, 6),None,None,None,red,forward,(0, 1),(8, 4),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(0, 1),(8, 4),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(0, 1),(8, 4),-1.0
(7, 3),(8, 6),None,None,None,red,forward,(0, 1),(8, 4),-1.0
(7, 3),(8, 6),None,None,None,green,forward,(0, 1),(8, 5),2.0
(7, 3),(8, 6),None,None,None,red,forward,(0, 1),(8, 5),-1.0
(7, 3),(8, 6),None,None,None,green,forward,(0, 1),(8, 6),12.0
(1, 3),(8, 3),None,None,None,green,left,(1, 0),(2, 3),2.0
(1, 3),(8, 3),None,None,None,green,forward,(1, 0),(3, 3),2.0
(1, 3),(8, 3),None,forward,None,green,forward,(1, 0),(4, 3),2.0
(1, 3),(8, 3),None,None,None,green,forward,(1, 0),(5, 3),2.0
(1, 3),(8, 3),None,None,None,red,forward,(1, 0),(5, 3),-1.0
(1, 3),(8, 3),None,None,None,red,forward,(1, 0),(5, 3),-1.0
(1, 3),(8, 3),None,None,None,green,forward,(1, 0),(6, 3),2.0
(1, 3),(8, 3),None,None,None,green,forward,(1, 0),(7, 3),2.0
(1, 3),(8, 3),None,None,None,green,forward,(1, 0),(8, 3),12.0
(3, 5),(8, 4),None,None,None,green,right,(0, -1),(3, 4),2.0
(3, 5),(8, 4),None,None,None,green,right,(1, 0),(4, 4),2.0
(3, 5),(8, 4),None,None,None,red,forward,(1, 0),(4, 4),-1.0
(3, 5),(8, 4),None,None,None,red,forward,(1, 0),(4, 4),-1.0
(3, 5),(8, 4),None,None,None,green,forward,(1, 0),(5, 4),2.0
(3, 5),(8, 4),None,None,None,green,forward,(1, 0),(6, 4),2.0
(3, 5),(8, 4),None,None,None,red,forward,(1, 0),(6, 4),-1.0
(3, 5),(8, 4),None,None,None,red,forward,(1, 0),(6, 4),-1.0
(3, 5),(8, 4),None,None,None,red,forward,(1, 0),(6, 4),-1.0
