(6, 1),(3, 3),None,None,None,red,left,(0, -1),(6, 1),-1.0
(6, 1),(3, 3),None,None,None,red,right,(1, 0),(7, 1),2.0
(6, 1),(3, 3),None,None,None,red,left,(1, 0),(7, 1),-1.0
(6, 1),(3, 3),None,left,None,red,None,(1, 0),(7, 1),0.0
(6, 1),(3, 3),None,None,None,red,left,(1, 0),(7, 1),-1.0
(6, 1),(3, 3),None,None,None,green,right,(0, 1),(7, 2),2.0
(6, 1),(3, 3),None,None,None,green,forward,(0, 1),(7, 3),-0.5
(6, 1),(3, 3),None,None,None,red,forward,(0, 1),(7, 3),-1.0
(6, 1),(3, 3),None,None,None,red,None,(0, 1),(7, 3),0.0
(6, 1),(3, 3),None,None,None,green,right,(-1, 0),(6, 3),-0.5
(6, 1),(3, 3),None,None,None,green,None,(-1, 0),(6, 3),0.0
(6, 1),(3, 3),None,None,None,green,None,(-1, 0),(6, 3),0.0
(6, 1),(3, 3),None,None,None,red,forward,(-1, 0),(6, 3),-1.0
(6, 1),(3, 3),None,None,None,red,forward,(-1, 0),(6, 3),-1.0
(6, 1),(3, 3),None,None,None,red,right,(0, -1),(6, 2),-0.5
(6, 1),(3, 3),None,None,None,green,right,(1, 0),(7, 2),-0.5
(6, 1),(3, 3),None,None,None,green,right,(0, 1),(7, 3),2.0
(6, 1),(3, 3),None,None,None,green,left,(1, 0),(8, 3),2.0
(6, 1),(3, 3),None,None,None,red,right,(0, 1),(8, 4),-0.5
(6, 1),(3, 3),None,None,None,red,right,(-1, 0),(7, 4),2.0
(6, 1),(3, 3),None,None,None,red,forward,(-1, 0),(7, 4),-1.0
(6, 1),(3, 3),None,None,None,green,right,(0, -1),(7, 3),-0.5
(6, 1),(3, 3),None,None,None,green,left,(-1, 0),(6, 3),-0.5
(6, 1),(3, 3),None,None,None,green,None,(-1, 0),(6, 3),0.0
(6, 1),(3, 3),None,None,None,red,left,(-1, 0),(6, 3),-1.0
(6, 1),(3, 3),None,None,None,red,forward,(-1, 0),(6, 3),-1.0
(1, 6),(7, 5),None,None,None,red,right,(0, 1),(1, 1),2.0
(1, 6),(7, 5),None,None,forward,green,None,(0, 1),(1, 1),0.0
(1, 6),(7, 5),None,None,forward,green,forward,(0, 1),(1, 2),-0.5
(1, 6),(7, 5),None,None,None,green,left,(1, 0),(2, 2),2.0
(1, 6),(7, 5),None,None,None,red,forward,(1, 0),(2, 2),-1.0
(1, 6),(7, 5),None,None,None,green,left,(0, -1),(2, 1),2.0
(1, 6),(7, 5),None,left,forward,green,right,(1, 0),(3, 1),-0.5
(1, 6),(7, 5),None,None,None,green,forward,(1, 0),(4, 1),-0.5
(1, 6),(7, 5),None,None,None,red,left,(1, 0),(4, 1),-1.0
(1, 6),(7, 5),None,None,None,green,None,(1, 0),(4, 1),0.0
(1, 6),(7, 5),None,None,None,green,left,(0, -1),(4, 6),-0.5
(1, 6),(7, 5),None,None,None,red,forward,(0, -1),(4, 6),-1.0
(1, 6),(7, 5),None,None,None,red,forward,(0, -1),(4, 6),-1.0
(1, 6),(7, 5),None,None,None,red,right,(1, 0),(5, 6),2.0
(1, 6),(7, 5),None,None,None,red,forward,(1, 0),(5, 6),-1.0
(1, 6),(7, 5),None,None,None,red,forward,(1, 0),(5, 6),-1.0
(1, 6),(7, 5),None,None,None,green,left,(0, -1),(5, 5),2.0
(1, 6),(7, 5),None,None,None,red,right,(1, 0),(6, 5),2.0
(1, 6),(7, 5),None,None,None,red,left,(1, 0),(6, 5),-1.0
(1, 6),(7, 5),None,None,None,red,left,(1, 0),(6, 5),-1.0
(1, 6),(7, 5),None,None,None,red,left,(1, 0),(6, 5),-1.0
(1, 6),(7, 5),None,None,None,green,None,(1, 0),(6, 5),0.0
(1, 6),(7, 5),None,None,None,green,forward,(1, 0),(7, 5),9.5
(1, 5),(7, 3),None,None,None,green,None,(-1, 0),(1, 5),0.0
(1, 5),(7, 3),None,None,None,green,None,(-1, 0),(1, 5),0.0
(1, 5),(7, 3),None,None,None,green,None,(-1, 0),(1, 5),0.0
(1, 5),(7, 3),None,None,None,red,right,(0, -1),(1, 4),-0.5
(1, 5),(7, 3),None,None,None,green,forward,(0, -1),(1, 3),-0.5
(1, 5),(7, 3),None,None,None,red,forward,(0, -1),(1, 3),-1.0
(1, 5),(7, 3),None,None,None,green,forward,(0, -1),(1, 2),2.0
(1, 5),(7, 3),None,None,None,green,left,(-1, 0),(8, 2),-0.5
(1, 5),(7, 3),None,None,None,red,None,(-1, 0),(8, 2),0.0
(1, 5),(7, 3),None,None,None,green,left,(0, 1),(8, 3),-0.5
(1, 5),(7, 3),None,None,None,green,right,(-1, 0),(7, 3),9.5
(8, 1),(3, 5),None,None,None,green,right,(-1, 0),(7, 1),2.0
(8, 1),(3, 5),None,None,None,green,right,(0, -1),(7, 6),-0.5
(8, 1),(3, 5),None,None,None,green,None,(0, -1),(7, 6),0.0
(8, 1),(3, 5),None,None,None,red,None,(0, -1),(7, 6),0.0
(8, 1),(3, 5),None,None,None,red,right,(1, 0),(8, 6),-0.5
(8, 1),(3, 5),None,None,None,green,left,(0, -1),(8, 5),-0.5
(8, 1),(3, 5),None,None,None,green,left,(-1, 0),(7, 5),-0.5
(8, 1),(3, 5),None,None,None,red,left,(-1, 0),(7, 5),-1.0
(8, 1),(3, 5),None,None,None,red,left,(-1, 0),(7, 5),-1.0
(8, 1),(3, 5),None,None,None,red,left,(-1, 0),(7, 5),-1.0
(8, 1),(3, 5),None,None,None,green,right,(0, -1),(7, 4),-0.5
(8, 1),(3, 5),None,None,None,red,right,(1, 0),(8, 4),2.0
(8, 1),(3, 5),None,None,None,green,left,(0, -1),(8, 3),-0.5
(8, 1),(3, 5),None,None,None,green,left,(-1, 0),(7, 3),-0.5
